Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
297,1,1,Earth,False,G,47.0,P,TRAPPIST-1e,24.0,False,Ernice Gardonadox,1433,1,True
298,1,1,Europa,True,A,3.0,P,55 Cancri e,57.0,False,Ashird Sorbitter,0,0,True
301,1,1,Earth,True,,,,TRAPPIST-1e,16.0,False,Margia Wriggins,0,0,False
302,1,1,Earth,False,F,67.0,P,TRAPPIST-1e,23.0,False,Lesley Shephendry,1385,1,False
303,1,1,,True,G,41.0,S,TRAPPIST-1e,23.0,False,Oraryn Kirklander,0,0,True
304,1,1,Europa,False,E,18.0,S,TRAPPIST-1e,28.0,False,Betena Ausivetpul,7439,1,False
305,1,1,Europa,False,C,7.0,P,55 Cancri e,23.0,False,Suhelik Geousker,3073,1,False
306,1,1,Earth,False,E,19.0,S,TRAPPIST-1e,23.0,False,Dony Estevesters,904,1,False
307,1,1,Earth,False,F,59.0,S,TRAPPIST-1e,18.0,False,Natald Hickett,1359,1,True
309,1,1,Earth,False,F,60.0,S,TRAPPIST-1e,18.0,False,Billya Bowerson,1357,1,False
310,1,1,Europa,False,,,,TRAPPIST-1e,67.0,False,Naviton Coudered,4947,1,False
313,1,4,Earth,False,F,68.0,P,PSO J318.5-22,60.0,False,Briney Mckinsond,552,1,True
313,2,4,Earth,True,G,50.0,P,55 Cancri e,,False,Jona Mckinsond,0,0,True
313,3,4,Earth,False,F,68.0,P,55 Cancri e,49.0,False,Jaimer Mckinsond,649,1,True
313,4,4,Earth,False,G,50.0,P,55 Cancri e,0.0,False,Hary Mckinsond,0,0,True
314,1,1,Earth,False,G,51.0,P,55 Cancri e,26.0,False,Kell Kochroeders,1790,1,False
315,1,1,,True,G,42.0,S,PSO J318.5-22,35.0,False,Adriet Valezaley,0,0,True
316,1,2,Europa,False,B,9.0,S,TRAPPIST-1e,24.0,False,Hallah Sorbitter,2798,1,True
316,2,2,Europa,True,B,9.0,S,TRAPPIST-1e,20.0,False,Beneba Sorbitter,0,0,True
320,1,2,Earth,False,G,44.0,S,TRAPPIST-1e,18.0,False,Breney Bellarkerd,2,1,False
320,2,2,Earth,False,G,44.0,S,TRAPPIST-1e,21.0,False,Garley Bellarkerd,8,1,False
321,1,1,,False,F,61.0,S,TRAPPIST-1e,59.0,True,Quites Bache,1227,1,False
322,1,1,Earth,True,G,45.0,S,PSO J318.5-22,13.0,False,Annya Blange,0,0,False
324,1,1,Earth,True,G,53.0,P,55 Cancri e,43.0,False,Carma Hooperez,0,0,False
326,1,1,Earth,True,G,47.0,S,TRAPPIST-1e,29.0,False,Charly Edwartizman,0,0,False
327,1,1,Earth,False,,,,TRAPPIST-1e,19.0,False,Jasony Ocherman,803,1,True
330,1,3,Europa,False,C,14.0,S,TRAPPIST-1e,2.0,False,Bellah Siveduced,0,0,True
330,2,3,Europa,False,C,14.0,S,TRAPPIST-1e,32.0,False,,5146,1,True
330,3,3,Europa,False,C,14.0,S,TRAPPIST-1e,33.0,False,Hekaton Siveduced,2168,1,False
331,1,1,Earth,False,F,72.0,P,TRAPPIST-1e,25.0,False,Lewise Burchard,803,1,False
333,1,1,Mars,True,F,73.0,P,55 Cancri e,29.0,False,Phios Melie,0,0,True
334,1,1,Mars,False,F,62.0,S,TRAPPIST-1e,29.0,False,Unfly Mushe,7404,1,False
336,1,1,Earth,False,F,74.0,P,TRAPPIST-1e,44.0,False,Maura Cookson,712,1,False
337,1,3,Mars,True,F,63.0,S,55 Cancri e,2.0,False,Guanch Perle,0,0,True
337,2,3,Mars,False,F,63.0,S,TRAPPIST-1e,19.0,False,Weros Perle,2460,1,True
337,3,3,Mars,False,F,63.0,S,55 Cancri e,0.0,False,,0,0,True
338,1,1,Earth,True,G,48.0,S,TRAPPIST-1e,18.0,False,Ireen Guerson,0,0,True
340,1,1,Europa,True,B,10.0,S,55 Cancri e,38.0,False,Pentard Poille,0,0,True
341,1,1,Earth,True,G,57.0,P,PSO J318.5-22,5.0,False,Lorian Webstephrey,0,0,False
343,1,1,Earth,False,F,76.0,P,PSO J318.5-22,31.0,False,Meremy Salez,1302,1,False
345,1,1,Mars,True,E,21.0,S,TRAPPIST-1e,30.0,False,Berios Racke,0,0,False
346,1,1,Earth,True,G,59.0,P,55 Cancri e,15.0,False,Lynney Chanan,0,0,True
347,1,1,Mars,False,F,64.0,S,TRAPPIST-1e,27.0,False,Cousk Kraie,1868,1,False
348,1,2,Mars,False,D,12.0,P,TRAPPIST-1e,22.0,False,Stray Mane,3223,1,True
348,2,2,Mars,,,,,TRAPPIST-1e,36.0,False,Weet Mane,2385,1,True
350,1,1,Earth,True,G,60.0,P,PSO J318.5-22,14.0,False,Loresa Burchanez,0,0,True
352,1,1,Mars,False,F,78.0,P,TRAPPIST-1e,23.0,False,Hits Strad,4976,1,False
355,1,1,Earth,True,,,,TRAPPIST-1e,18.0,False,Tricky Warrison,0,0,True
356,1,1,Europa,True,B,15.0,P,55 Cancri e,36.0,False,Pharmus Gloyanthy,0,0,True
357,1,1,Earth,False,F,65.0,S,TRAPPIST-1e,41.0,False,Eduard Mcleaney,1894,1,False
358,1,2,Earth,True,G,50.0,S,TRAPPIST-1e,50.0,False,Ronna Connon,0,0,True
358,2,2,Earth,True,G,50.0,S,PSO J318.5-22,32.0,False,Dandy Connon,0,0,True
359,1,1,Earth,False,F,66.0,S,PSO J318.5-22,26.0,False,Celine Popez,689,1,False
360,1,1,Earth,False,F,67.0,S,TRAPPIST-1e,15.0,False,Elancy Staffersby,715,1,False
361,1,1,Earth,False,F,68.0,S,55 Cancri e,33.0,False,Virgie Headardyer,733,1,True
365,1,1,Earth,False,G,51.0,S,55 Cancri e,,False,Dandra Jacostaney,706,1,False
368,1,2,Mars,False,F,82.0,P,TRAPPIST-1e,26.0,False,Resers Perte,7405,1,False
368,2,2,Mars,True,F,82.0,P,TRAPPIST-1e,61.0,False,Batech Perte,0,0,True
369,1,1,Earth,False,G,53.0,S,TRAPPIST-1e,24.0,False,Veroy Pottonalden,827,1,True
370,1,1,Earth,False,F,83.0,P,TRAPPIST-1e,30.0,False,Tine Coffmaney,1559,1,False
371,1,1,Mars,True,F,84.0,P,TRAPPIST-1e,24.0,False,Chrey Dutte,0,0,True
372,1,1,Earth,False,F,85.0,P,TRAPPIST-1e,24.0,False,,2771,1,False
373,1,1,Earth,True,G,62.0,P,TRAPPIST-1e,41.0,False,Billex Mcneiderson,0,0,False
375,1,1,Earth,False,E,22.0,P,TRAPPIST-1e,20.0,False,Luzel Vincenton,788,1,False
376,1,1,Earth,False,G,54.0,S,TRAPPIST-1e,22.0,False,Francy Spentley,908,1,True
377,1,1,Europa,False,C,15.0,S,55 Cancri e,63.0,False,Wezncha Excialing,9432,1,False
378,1,7,Europa,False,B,11.0,S,55 Cancri e,18.0,False,Bram Pirejus,6065,1,False
378,2,7,Europa,True,B,11.0,S,55 Cancri e,21.0,False,Marfak Pirejus,0,0,True
378,3,7,Europa,False,B,11.0,S,TRAPPIST-1e,79.0,False,Naslon Pirejus,10645,1,False
378,4,7,Europa,True,B,11.0,S,TRAPPIST-1e,56.0,False,Muonons Pirejus,0,0,True
378,5,7,Europa,True,B,11.0,S,TRAPPIST-1e,13.0,False,Polaton Pirejus,0,0,True
378,6,7,Europa,False,B,11.0,S,TRAPPIST-1e,33.0,False,Sollum Pirejus,4729,1,False
378,7,7,Europa,True,B,11.0,S,TRAPPIST-1e,32.0,False,Achib Pirejus,0,0,True
379,1,1,Earth,False,G,63.0,P,TRAPPIST-1e,31.0,False,Brita Moodson,953,1,True
380,1,1,Europa,True,,,,55 Cancri e,26.0,False,Zinopus Fuelddid,0,0,True
381,1,2,Europa,True,B,16.0,P,55 Cancri e,18.0,False,Mesatan Mosteraked,0,0,True
381,2,2,Europa,True,B,16.0,P,55 Cancri e,38.0,False,Aston Mosteraked,0,0,True
382,1,1,,False,G,64.0,P,,23.0,False,Blanie Floydendley,720,1,False
383,1,2,Earth,False,G,55.0,S,TRAPPIST-1e,28.0,False,Phia Wagnerray,4688,1,False
383,2,2,Earth,True,G,55.0,S,PSO J318.5-22,34.0,False,Evane Wagnerray,0,0,False
384,1,2,Earth,False,G,56.0,S,55 Cancri e,0.0,False,Cliney Simpsonks,0,0,True
384,2,2,Earth,False,G,56.0,S,TRAPPIST-1e,14.0,False,Ellard Simpsonks,909,1,True
385,1,1,Earth,False,G,65.0,P,TRAPPIST-1e,23.0,False,Tanley Klinson,888,1,False
387,1,1,Earth,True,G,66.0,P,TRAPPIST-1e,49.0,False,Verek Merce,0,0,False
388,1,1,Earth,True,G,57.0,S,TRAPPIST-1e,14.0,False,Fanna Sullones,0,0,False
389,1,1,Earth,False,E,23.0,P,TRAPPIST-1e,18.0,False,Elanda Savaraldez,791,1,False
391,1,1,Europa,False,C,9.0,P,PSO J318.5-22,27.0,True,Dabik Cowsearney,6784,1,True
392,1,1,Earth,False,E,24.0,P,TRAPPIST-1e,48.0,False,Ward Carreralend,1619,1,False
395,1,2,Europa,False,B,17.0,P,55 Cancri e,31.0,True,Meropus Hervel,25400,1,False
395,2,2,Europa,False,B,17.0,P,55 Cancri e,61.0,False,Hadyon Hervel,4445,1,False
396,1,1,Earth,True,G,59.0,S,TRAPPIST-1e,18.0,False,Brinez Robins,0,0,True
397,1,1,Mars,True,F,69.0,S,TRAPPIST-1e,45.0,False,Graw Mepie,0,0,True
398,1,1,Mars,False,D,13.0,S,TRAPPIST-1e,22.0,False,Wales Tité,6498,1,False
401,1,2,Mars,False,D,14.0,S,TRAPPIST-1e,30.0,True,Luse Pimne,1056,1,False
401,2,2,Mars,False,D,14.0,S,TRAPPIST-1e,30.0,False,Parney Pimne,1783,1,False
402,1,1,,True,D,15.0,S,55 Cancri e,32.0,True,Teron Sageng,0,0,True
403,1,1,Mars,False,D,13.0,P,TRAPPIST-1e,43.0,True,Push Wate,1251,1,True
405,1,1,Earth,False,F,89.0,P,55 Cancri e,17.0,False,Denis Flowensley,494,1,False
407,1,3,Earth,False,G,69.0,P,TRAPPIST-1e,23.0,False,Dandy Mirez,1720,1,False
407,2,3,Earth,False,F,90.0,P,TRAPPIST-1e,20.0,False,Luzel Mirez,693,1,False
407,3,3,Earth,True,G,69.0,P,TRAPPIST-1e,39.0,False,Dennya Mirez,0,0,False
408,1,1,Mars,False,E,25.0,P,TRAPPIST-1e,35.0,False,Cus Ble,1299,1,False
409,1,1,Mars,False,F,71.0,S,TRAPPIST-1e,31.0,False,Mats Iccle,1118,1,False
410,1,1,Earth,False,F,72.0,S,55 Cancri e,21.0,False,Tyrona Roachoanand,717,1,False
411,1,1,Earth,False,F,91.0,P,TRAPPIST-1e,16.0,False,Benny Rushorney,932,1,False
412,1,1,Europa,False,C,11.0,P,TRAPPIST-1e,60.0,False,Baton Quelfly,14744,1,True
413,1,1,Earth,False,F,92.0,P,TRAPPIST-1e,18.0,False,Elina Steinardson,569,1,False
415,1,1,Earth,True,G,60.0,S,TRAPPIST-1e,42.0,False,Iney Pierry,0,0,False
417,1,3,Europa,True,B,18.0,P,55 Cancri e,68.0,False,Lesatik Poicaptic,0,0,True
417,2,3,Europa,False,B,18.0,P,55 Cancri e,22.0,False,Mirark Unhearfus,7878,1,False
417,3,3,Europa,True,B,18.0,P,TRAPPIST-1e,59.0,False,Enifik Unhearfus,0,0,True
423,1,1,Europa,False,B,19.0,P,TRAPPIST-1e,,False,Syrmark Pumbody,3662,1,True
425,1,3,Mars,False,F,96.0,P,TRAPPIST-1e,37.0,False,Blesh Fiha,1157,1,False
425,2,3,Mars,True,F,96.0,P,TRAPPIST-1e,3.0,False,Cowns Fiha,0,0,True
425,3,3,Mars,True,F,96.0,P,TRAPPIST-1e,31.0,False,Ree Fiha,0,0,True
427,1,1,Europa,False,E,26.0,P,TRAPPIST-1e,31.0,False,Algor Efulows,8956,1,True
428,1,1,Europa,False,C,16.0,S,TRAPPIST-1e,29.0,False,Chargin Chocaters,7972,1,True
429,1,2,Europa,False,A,5.0,S,55 Cancri e,20.0,False,Aino Ineysive,10345,1,True
429,2,2,Europa,True,A,5.0,S,55 Cancri e,46.0,False,Taurak Ineysive,0,0,True
430,1,1,Earth,False,F,75.0,S,TRAPPIST-1e,29.0,False,Eliana Jorden,1042,1,True
431,1,1,Mars,True,F,97.0,P,TRAPPIST-1e,43.0,False,Fronch Melto,0,0,True
432,1,1,Mars,False,F,76.0,S,TRAPPIST-1e,17.0,False,Caper Knike,1493,1,False
433,1,2,Europa,,B,20.0,P,55 Cancri e,27.0,False,Hekark Mormonized,0,0,True
433,2,2,Europa,False,B,20.0,P,TRAPPIST-1e,47.0,False,Naosura Mormonized,7513,1,False
434,1,1,Mars,True,F,77.0,S,TRAPPIST-1e,45.0,False,Row Pread,0,0,True
435,1,1,Earth,True,G,62.0,S,TRAPPIST-1e,17.0,False,Allie Willynnedy,0,0,True
436,1,2,Earth,False,G,63.0,S,55 Cancri e,10.0,False,Sallyl Hodes,0,0,True
436,2,2,Earth,False,G,63.0,S,PSO J318.5-22,56.0,False,Lilace Hodes,679,1,False
437,1,2,Earth,False,F,78.0,S,TRAPPIST-1e,39.0,False,Lynnee Oneiles,871,1,False
437,2,2,Earth,False,F,78.0,S,PSO J318.5-22,40.0,False,Debora Oneiles,873,1,False
438,1,1,Europa,True,B,13.0,S,TRAPPIST-1e,40.0,False,Dyonon Diateous,0,0,True
439,1,1,Europa,False,C,13.0,P,55 Cancri e,34.0,False,Izarino Unciate,7674,1,False
441,1,1,Earth,False,F,79.0,S,55 Cancri e,32.0,False,Loree Hahnstonsen,722,1,False
442,1,1,Earth,False,F,98.0,P,TRAPPIST-1e,35.0,False,Elica Armstromez,1050,1,False
444,1,2,Mars,False,D,15.0,P,TRAPPIST-1e,32.0,True,Camonk Curte,3015,1,False
444,2,2,,False,F,99.0,P,TRAPPIST-1e,26.0,True,Colal Curte,2005,1,False
445,1,2,Earth,False,F,80.0,S,TRAPPIST-1e,25.0,False,Loria Marshopper,2175,1,False
445,2,2,,False,E,25.0,S,TRAPPIST-1e,26.0,False,Rice Marshopper,792,1,False
446,1,1,Europa,True,B,21.0,P,55 Cancri e,22.0,False,Hadira Singmage,0,0,True
447,1,1,Earth,False,F,81.0,S,TRAPPIST-1e,22.0,False,Ferry Mcclayton,804,1,True
448,1,2,Earth,False,E,27.0,P,TRAPPIST-1e,24.0,False,Elara Hoppernardy,789,1,False
448,2,2,Earth,True,G,71.0,P,PSO J318.5-22,32.0,False,,0,0,True
449,1,1,Earth,True,G,64.0,S,TRAPPIST-1e,11.0,False,Nathy Moongton,0,0,True
452,1,1,Mars,True,E,26.0,S,TRAPPIST-1e,22.0,False,Swafox Ecart,0,0,True
453,1,3,Europa,True,B,14.0,S,TRAPPIST-1e,19.0,False,Aldun Taptiritty,0,0,True
453,2,3,Europa,True,,,,55 Cancri e,34.0,False,Minopus Taptiritty,0,0,True
453,3,3,Europa,True,B,14.0,S,TRAPPIST-1e,74.0,False,Wezena Taptiritty,0,0,True
454,1,3,Europa,,B,15.0,S,55 Cancri e,28.0,True,Tabius Geoconne,5043,1,True
454,2,3,Europa,True,B,15.0,S,TRAPPIST-1e,42.0,False,Etair Fushausive,0,0,True
454,3,3,Europa,True,B,15.0,S,TRAPPIST-1e,43.0,False,Hallux Geoconne,0,0,True
456,1,1,Earth,False,F,83.0,S,TRAPPIST-1e,55.0,False,Lulah Hinetthews,715,1,False
457,1,3,Earth,False,G,72.0,P,PSO J318.5-22,19.0,False,Leonyl Poperez,773,1,True
457,2,3,Earth,True,G,72.0,P,TRAPPIST-1e,6.0,False,Sallyl Poperez,0,0,False
457,3,3,Earth,False,G,72.0,P,TRAPPIST-1e,7.0,False,Joela Poperez,0,0,False
458,1,1,Europa,True,D,16.0,S,55 Cancri e,28.0,False,Zanin Bedectical,0,0,True
459,1,1,Earth,False,F,84.0,S,TRAPPIST-1e,15.0,False,Hardy Nichoan,2217,1,False
460,1,1,Earth,True,G,65.0,S,PSO J318.5-22,24.0,False,Shawne Jenningley,0,0,True
461,1,3,Earth,False,E,27.0,S,PSO J318.5-22,31.0,False,Shany Yorkland,869,1,True
461,2,3,Earth,False,F,85.0,S,TRAPPIST-1e,22.0,False,Warry Yorkland,884,1,True
461,3,3,Earth,False,G,66.0,S,55 Cancri e,1.0,False,Len Yorkland,0,0,True
462,1,1,Earth,True,G,67.0,S,,50.0,False,Ronia Sosanturney,0,0,False
463,1,2,Mars,False,F,100.0,P,TRAPPIST-1e,34.0,False,Grats Staf,1157,1,False
463,2,2,Mars,False,F,100.0,P,TRAPPIST-1e,14.0,False,Flamal Staf,1861,1,False
465,1,2,Earth,False,E,28.0,P,TRAPPIST-1e,19.0,False,Deandy Chaellerty,1620,1,False
465,2,2,Earth,False,E,28.0,P,TRAPPIST-1e,,False,Kyley Chaellerty,826,1,True
466,1,1,Earth,False,F,101.0,P,TRAPPIST-1e,36.0,False,Aude Beachez,865,1,False
468,1,1,Earth,True,,,,TRAPPIST-1e,34.0,False,Haryn Wynneyerson,0,0,False
470,1,2,Mars,True,F,86.0,S,55 Cancri e,25.0,False,Aptal Binie,0,0,True
470,2,2,,True,F,86.0,S,TRAPPIST-1e,36.0,False,Jurs Binie,0,0,True
471,1,2,Europa,False,B,22.0,P,TRAPPIST-1e,16.0,False,Astab Fuelisent,5400,1,False
471,2,2,Europa,False,B,22.0,P,55 Cancri e,30.0,False,Izarino Fuelisent,7976,1,True
472,1,1,Earth,False,F,87.0,S,PSO J318.5-22,37.0,False,Stene Solinez,862,1,False
474,1,1,Earth,True,G,69.0,S,55 Cancri e,15.0,False,Nicey Chardst,0,0,True
475,1,1,Earth,False,E,29.0,P,TRAPPIST-1e,36.0,False,Danie Gilesonston,990,1,False
476,1,3,Mars,False,F,103.0,P,PSO J318.5-22,27.0,False,Coves Chiff,295,1,False
476,2,3,Mars,True,F,103.0,P,TRAPPIST-1e,27.0,False,Book Chiff,0,0,True
476,3,3,Mars,True,F,103.0,P,TRAPPIST-1e,12.0,False,Beah Chiff,0,0,True
477,1,1,Earth,False,E,30.0,P,TRAPPIST-1e,22.0,False,Benny Moongton,1624,1,False
480,1,1,Earth,False,G,74.0,P,TRAPPIST-1e,27.0,False,Chrisa Mcdanield,332,1,False
481,1,1,Earth,True,G,70.0,S,TRAPPIST-1e,13.0,False,Gera Peckerson,0,0,True
482,1,2,Earth,False,E,28.0,S,TRAPPIST-1e,27.0,False,Anny Mallerez,788,1,False
482,2,2,Earth,False,F,88.0,S,TRAPPIST-1e,28.0,False,Isaacy Mallerez,629,1,False
485,1,1,Europa,False,B,17.0,S,55 Cancri e,21.0,False,Furudah Unloweedic,3436,1,False
487,1,1,Europa,,C,19.0,S,TRAPPIST-1e,39.0,False,Sadirak Obeaded,6527,1,False
488,1,1,Earth,True,G,76.0,P,PSO J318.5-22,28.0,False,Chery Vantonson,0,0,False
490,1,1,Earth,True,G,71.0,S,TRAPPIST-1e,14.0,False,Hanne Kirklander,0,0,True
498,1,2,Europa,True,,,,55 Cancri e,27.0,False,Batomam Preent,0,0,True
498,2,2,Europa,True,B,18.0,S,55 Cancri e,46.0,False,Kastrak Preent,0,0,True
499,1,2,Mars,True,F,89.0,S,55 Cancri e,27.0,False,Eclass Meake,0,0,True
499,2,2,Mars,False,E,29.0,S,TRAPPIST-1e,21.0,False,Yogark Meake,0,0,False
500,1,1,Mars,False,D,19.0,P,55 Cancri e,21.0,False,Ots Cakie,2344,1,True
501,1,1,Europa,False,E,32.0,P,TRAPPIST-1e,42.0,False,Hadirk Spedlybood,2377,1,False
502,1,1,Mars,False,,,,TRAPPIST-1e,22.0,False,Pigars Swell,1298,1,False
503,1,3,Mars,False,F,90.0,S,TRAPPIST-1e,10.0,False,Gal Fone,0,0,True
503,2,3,Mars,False,F,90.0,S,TRAPPIST-1e,43.0,False,Torms Fone,1897,1,False
503,3,3,Mars,False,E,31.0,S,TRAPPIST-1e,42.0,False,Pios Fone,1297,1,False
504,1,6,Europa,True,B,19.0,S,55 Cancri e,18.0,False,Thabius Unpasine,0,0,True
504,2,6,Europa,True,B,19.0,S,55 Cancri e,54.0,False,Mirfar Unpasine,0,0,True
504,3,6,Europa,True,B,19.0,S,,24.0,False,Sterops Unpasine,0,0,True
504,4,6,Europa,False,B,19.0,S,TRAPPIST-1e,64.0,False,Tauria Unpasine,2901,1,False
504,5,6,Europa,True,B,19.0,S,55 Cancri e,18.0,False,Azharga Unpasine,0,0,True
504,6,6,,True,B,19.0,S,55 Cancri e,53.0,False,Alheneb Unpasine,0,0,True
506,1,1,Mars,True,F,91.0,S,TRAPPIST-1e,23.0,False,Kad Backe,0,0,True
507,1,1,Earth,False,G,74.0,S,TRAPPIST-1e,39.0,False,Kylen Mccarry,0,0,True
510,1,1,Europa,False,C,16.0,P,TRAPPIST-1e,59.0,False,Astrark Sinecthex,16844,1,True
512,1,2,Europa,False,D,18.0,S,55 Cancri e,32.0,False,Sadirak Nateansive,5936,1,True
512,2,2,Europa,True,D,18.0,S,TRAPPIST-1e,55.0,False,Ankalik Nateansive,0,0,True
513,1,1,Earth,True,G,78.0,P,PSO J318.5-22,21.0,False,Rayley Blandez,0,0,True
515,1,1,Europa,True,B,20.0,S,TRAPPIST-1e,50.0,False,Alramix Swinvul,0,0,True
516,1,1,Europa,False,A,6.0,S,55 Cancri e,55.0,False,Vindem Eneurordry,5022,1,False
517,1,1,Earth,False,F,109.0,P,TRAPPIST-1e,,False,Jandy Kimons,1521,1,False
518,1,1,,True,F,92.0,S,TRAPPIST-1e,35.0,False,Soyos Parta,0,0,True
519,1,1,Earth,True,G,77.0,S,TRAPPIST-1e,,False,Ryany Farleyatton,0,0,True
520,1,1,Earth,False,G,78.0,S,TRAPPIST-1e,55.0,False,Bel Mcguirez,62,1,False
521,1,1,Earth,False,E,32.0,S,TRAPPIST-1e,23.0,False,Hery Hornettoney,302,1,True
522,1,1,Earth,False,E,33.0,P,TRAPPIST-1e,42.0,False,Glenry Parklaney,906,1,False
523,1,1,Earth,False,E,33.0,S,TRAPPIST-1e,35.0,False,Helley Joyneidez,2505,1,True
525,1,1,Earth,True,,,,TRAPPIST-1e,47.0,False,Wenise Mirezavis,0,0,True
527,1,2,Mars,False,F,93.0,S,55 Cancri e,,False,Supce Stité,1190,1,False
527,2,2,Mars,True,F,93.0,S,TRAPPIST-1e,34.0,False,Llat Stité,0,0,True
528,1,1,Europa,False,C,17.0,P,TRAPPIST-1e,46.0,False,Alasmon Stiven,11141,1,False
529,1,1,Earth,True,G,81.0,P,PSO J318.5-22,26.0,False,Ericia Sellahaney,0,0,False
531,1,2,Earth,True,G,82.0,P,55 Cancri e,1.0,False,Estine Alentonway,0,0,False
531,2,2,Earth,True,G,82.0,P,55 Cancri e,,False,Darley Alentonway,0,0,True
533,1,1,Mars,False,D,21.0,P,TRAPPIST-1e,33.0,False,Tops Stike,961,1,False
534,1,2,Europa,False,B,23.0,P,TRAPPIST-1e,34.0,False,Asellux Parbage,8476,1,False
534,2,2,Europa,False,B,23.0,P,TRAPPIST-1e,49.0,False,Weia Parbage,5863,1,False
537,1,1,Earth,False,G,83.0,P,TRAPPIST-1e,22.0,False,Kylen Staffersby,677,1,False
538,1,1,Earth,False,F,110.0,P,TRAPPIST-1e,28.0,False,Walla Swanardy,1078,1,True
539,1,5,Europa,True,C,18.0,P,TRAPPIST-1e,,False,Tard Nalanet,0,0,True
539,2,5,Europa,True,C,18.0,P,55 Cancri e,36.0,False,Achyon Nalanet,0,0,True
539,3,5,,True,C,18.0,P,55 Cancri e,30.0,False,Alderak Nalanet,0,0,True
539,4,5,Europa,True,C,18.0,P,TRAPPIST-1e,49.0,False,Betenif Nalanet,0,0,True
539,5,5,Europa,False,C,18.0,P,TRAPPIST-1e,38.0,False,Mardyon Nalanet,7268,1,False
540,1,2,Mars,True,F,95.0,S,TRAPPIST-1e,31.0,False,Jell Conie,0,0,True
540,2,2,,False,F,95.0,S,TRAPPIST-1e,17.0,False,Rantax Conie,1532,1,False
542,1,1,Earth,False,G,84.0,P,TRAPPIST-1e,26.0,False,Landa Ments,887,1,False
545,1,1,Earth,False,F,111.0,P,TRAPPIST-1e,23.0,False,Kaye Sextones,740,1,False
546,1,1,Earth,False,F,96.0,S,55 Cancri e,24.0,False,Shawne Stenson,2459,1,False
547,1,1,Earth,False,F,97.0,S,TRAPPIST-1e,23.0,False,Trick Weavesend,865,1,False
548,1,1,Earth,False,E,36.0,S,TRAPPIST-1e,24.0,False,Kariel Webstes,791,1,True
549,1,2,Mars,False,D,19.0,S,PSO J318.5-22,32.0,False,Warets Watte,919,1,True
549,2,2,Mars,True,F,98.0,S,TRAPPIST-1e,43.0,False,Guans Watte,0,0,True
550,1,1,Earth,False,F,99.0,S,TRAPPIST-1e,23.0,False,Maen Cleminglas,787,1,True
551,1,1,Earth,False,G,80.0,S,TRAPPIST-1e,42.0,False,Stene Bradlerson,849,1,False
552,1,1,Europa,True,C,21.0,S,55 Cancri e,29.0,False,Minkab Brathful,0,0,True
553,1,2,Europa,True,C,19.0,P,TRAPPIST-1e,40.0,False,Tope Valindle,0,0,True
553,2,2,Europa,False,C,19.0,P,TRAPPIST-1e,37.0,False,Gluinol Valindle,7270,1,True
555,1,2,Europa,True,C,20.0,P,55 Cancri e,61.0,False,Alraixa Graciansus,0,0,True
555,2,2,Europa,False,C,20.0,P,TRAPPIST-1e,33.0,False,Alhain Graciansus,2691,1,False
556,1,1,Earth,False,F,100.0,S,TRAPPIST-1e,19.0,False,Jilla Rames,1448,1,True
559,1,1,Earth,False,F,102.0,S,PSO J318.5-22,21.0,False,Margia Harmond,671,1,False
560,1,3,Earth,False,G,81.0,S,TRAPPIST-1e,4.0,False,Anniey Hortez,0,0,False
560,2,3,Earth,False,G,81.0,S,PSO J318.5-22,12.0,False,Tonyn Hortez,0,0,True
560,3,3,,False,F,103.0,S,TRAPPIST-1e,44.0,False,Annah Josey,1839,1,True
561,1,1,Earth,False,G,82.0,S,TRAPPIST-1e,22.0,False,Jessa Flemaney,774,1,False
563,1,1,Mars,False,F,114.0,P,55 Cancri e,33.0,False,Hamsp Petie,1905,1,False
564,1,3,Europa,True,B,24.0,P,55 Cancri e,32.0,False,Bath Dinsprody,0,0,True
564,2,3,Europa,True,B,24.0,P,TRAPPIST-1e,28.0,False,Taura Dinsprody,0,0,True
564,3,3,Europa,False,B,24.0,P,,28.0,False,Aldibi Dinsprody,5461,1,False
565,1,1,Mars,False,F,115.0,P,TRAPPIST-1e,31.0,False,Cines Ble,1309,1,False
566,1,1,Mars,True,E,37.0,S,TRAPPIST-1e,13.0,False,Muls Mish,0,0,True
567,1,1,Earth,True,G,83.0,S,TRAPPIST-1e,14.0,False,Jeron Munozanson,0,0,True
568,1,2,Europa,,D,20.0,S,TRAPPIST-1e,33.0,False,Enibik Baciffhaut,1946,1,False
568,2,2,Europa,True,D,20.0,S,55 Cancri e,,False,Pentard Baciffhaut,0,0,True
569,1,1,Earth,False,F,116.0,P,TRAPPIST-1e,23.0,False,Tin Merce,644,1,True
570,1,1,Europa,False,C,22.0,S,TRAPPIST-1e,36.0,True,Chard Tramsor,6634,1,True
571,1,7,Europa,True,C,21.0,P,55 Cancri e,22.0,False,Branev Ousious,0,0,True
571,2,7,Europa,True,C,21.0,P,TRAPPIST-1e,19.0,False,Alchium Ousious,0,0,False
571,3,7,Europa,True,C,21.0,P,TRAPPIST-1e,42.0,False,Bahoton Ousious,0,0,True
571,4,7,Europa,True,C,21.0,P,,30.0,False,Izark Hednigic,0,0,True
571,5,7,Europa,True,C,21.0,P,55 Cancri e,16.0,False,Polam Ousious,0,0,True
