PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
0305_01,Europa,False,C,7,P,55 Cancri e,23.0,False,Suhelik Geousker,3073.0,1,False
0306_01,Earth,False,E,19,S,TRAPPIST-1e,23.0,False,Dony Estevesters,904.0,1,False
0307_01,Earth,False,F,59,S,TRAPPIST-1e,18.0,False,Natald Hickett,1359.0,1,True
0309_01,Earth,False,F,60,S,TRAPPIST-1e,18.0,False,Billya Bowerson,1357.0,1,False
0310_01,Europa,False,,,,TRAPPIST-1e,67.0,False,Naviton Coudered,4947.0,1,False
0313_01,Earth,False,F,68,P,PSO J318.5-22,60.0,False,Briney Mckinsond,552.0,1,True
0313_02,Earth,True,G,50,P,55 Cancri e,,False,Jona Mckinsond,0.0,0,True
0313_03,Earth,False,F,68,P,55 Cancri e,49.0,False,Jaimer Mckinsond,649.0,1,True
0313_04,Earth,False,G,50,P,55 Cancri e,0.0,False,Hary Mckinsond,0.0,0,True
0314_01,Earth,False,G,51,P,55 Cancri e,26.0,False,Kell Kochroeders,1790.0,1,False
0315_01,,True,G,42,S,PSO J318.5-22,35.0,False,Adriet Valezaley,0.0,0,True
0316_01,Europa,False,B,9,S,TRAPPIST-1e,24.0,False,Hallah Sorbitter,2798.0,1,True
0316_02,Europa,True,B,9,S,TRAPPIST-1e,20.0,False,Beneba Sorbitter,0.0,0,True
0320_01,Earth,False,G,44,S,TRAPPIST-1e,18.0,False,Breney Bellarkerd,2.0,1,False
0320_02,Earth,False,G,44,S,TRAPPIST-1e,21.0,False,Garley Bellarkerd,8.0,1,False
0321_01,,False,F,61,S,TRAPPIST-1e,59.0,True,Quites Bache,1227.0,1,False
0322_01,Earth,True,G,45,S,PSO J318.5-22,13.0,False,Annya Blange,0.0,0,False
0324_01,Earth,True,G,53,P,55 Cancri e,43.0,False,Carma Hooperez,0.0,0,False
0326_01,Earth,True,G,47,S,TRAPPIST-1e,29.0,False,Charly Edwartizman,0.0,0,False
0327_01,Earth,False,,,,TRAPPIST-1e,19.0,False,Jasony Ocherman,803.0,1,True
0330_01,Europa,False,C,14,S,TRAPPIST-1e,2.0,False,Bellah Siveduced,0.0,0,True
0330_02,Europa,False,C,14,S,TRAPPIST-1e,32.0,False,,5146.0,1,True
0330_03,Europa,False,C,14,S,TRAPPIST-1e,33.0,False,Hekaton Siveduced,2168.0,1,False
0331_01,Earth,False,F,72,P,TRAPPIST-1e,25.0,False,Lewise Burchard,803.0,1,False
0333_01,Mars,True,F,73,P,55 Cancri e,29.0,False,Phios Melie,0.0,0,True
0334_01,Mars,False,F,62,S,TRAPPIST-1e,29.0,False,Unfly Mushe,7404.0,1,False
0336_01,Earth,False,F,74,P,TRAPPIST-1e,44.0,False,Maura Cookson,712.0,1,False
0337_01,Mars,True,F,63,S,55 Cancri e,2.0,False,Guanch Perle,0.0,0,True
0337_02,Mars,False,F,63,S,TRAPPIST-1e,19.0,False,Weros Perle,2460.0,1,True
0337_03,Mars,False,F,63,S,55 Cancri e,0.0,False,,0.0,0,True
0338_01,Earth,True,G,48,S,TRAPPIST-1e,18.0,False,Ireen Guerson,0.0,0,True
0340_01,Europa,True,B,10,S,55 Cancri e,38.0,False,Pentard Poille,0.0,0,True
0341_01,Earth,True,G,57,P,PSO J318.5-22,5.0,False,Lorian Webstephrey,0.0,0,False
0343_01,Earth,False,F,76,P,PSO J318.5-22,31.0,False,Meremy Salez,1302.0,1,False
0345_01,Mars,True,E,21,S,TRAPPIST-1e,30.0,False,Berios Racke,0.0,0,False
0346_01,Earth,True,G,59,P,55 Cancri e,15.0,False,Lynney Chanan,0.0,0,True
0347_01,Mars,False,F,64,S,TRAPPIST-1e,27.0,False,Cousk Kraie,1868.0,1,False
0348_01,Mars,False,D,12,P,TRAPPIST-1e,22.0,False,Stray Mane,3223.0,1,True
0348_02,Mars,,,,,TRAPPIST-1e,36.0,False,Weet Mane,2385.0,1,True
0350_01,Earth,True,G,60,P,PSO J318.5-22,14.0,False,Loresa Burchanez,0.0,0,True
0352_01,Mars,False,F,78,P,TRAPPIST-1e,23.0,False,Hits Strad,4976.0,1,False
0355_01,Earth,True,,,,TRAPPIST-1e,18.0,False,Tricky Warrison,0.0,0,True
0356_01,Europa,True,B,15,P,55 Cancri e,36.0,False,Pharmus Gloyanthy,0.0,0,True
0357_01,Earth,False,F,65,S,TRAPPIST-1e,41.0,False,Eduard Mcleaney,1894.0,1,False
0358_01,Earth,True,G,50,S,TRAPPIST-1e,50.0,False,Ronna Connon,0.0,0,True
0358_02,Earth,True,G,50,S,PSO J318.5-22,32.0,False,Dandy Connon,0.0,0,True
0359_01,Earth,False,F,66,S,PSO J318.5-22,26.0,False,Celine Popez,689.0,1,False
0360_01,Earth,False,F,67,S,TRAPPIST-1e,15.0,False,Elancy Staffersby,715.0,1,False
0361_01,Earth,False,F,68,S,55 Cancri e,33.0,False,Virgie Headardyer,733.0,1,True
0365_01,Earth,False,G,51,S,55 Cancri e,,False,Dandra Jacostaney,706.0,1,False
0368_01,Mars,False,F,82,P,TRAPPIST-1e,26.0,False,Resers Perte,7405.0,1,False
0368_02,Mars,True,F,82,P,TRAPPIST-1e,61.0,False,Batech Perte,0.0,0,True
0369_01,Earth,False,G,53,S,TRAPPIST-1e,24.0,False,Veroy Pottonalden,827.0,1,True
0370_01,Earth,False,F,83,P,TRAPPIST-1e,30.0,False,Tine Coffmaney,1559.0,1,False
0371_01,Mars,True,F,84,P,TRAPPIST-1e,24.0,False,Chrey Dutte,0.0,0,True
0372_01,Earth,False,F,85,P,TRAPPIST-1e,24.0,False,,2771.0,1,False
0373_01,Earth,True,G,62,P,TRAPPIST-1e,41.0,False,Billex Mcneiderson,0.0,0,False
0375_01,Earth,False,E,22,P,TRAPPIST-1e,20.0,False,Luzel Vincenton,788.0,1,False
0376_01,Earth,False,G,54,S,TRAPPIST-1e,22.0,False,Francy Spentley,908.0,1,True
0377_01,Europa,False,C,15,S,55 Cancri e,63.0,False,Wezncha Excialing,9432.0,1,False
0378_01,Europa,False,B,11,S,55 Cancri e,18.0,False,Bram Pirejus,6065.0,1,False
0378_02,Europa,True,B,11,S,55 Cancri e,21.0,False,Marfak Pirejus,0.0,0,True
0378_03,Europa,False,B,11,S,TRAPPIST-1e,79.0,False,Naslon Pirejus,10645.0,1,False
0378_04,Europa,True,B,11,S,TRAPPIST-1e,56.0,False,Muonons Pirejus,0.0,0,True
0378_05,Europa,True,B,11,S,TRAPPIST-1e,13.0,False,Polaton Pirejus,0.0,0,True
0378_06,Europa,False,B,11,S,TRAPPIST-1e,33.0,False,Sollum Pirejus,4729.0,1,False
0378_07,Europa,True,B,11,S,TRAPPIST-1e,32.0,False,Achib Pirejus,0.0,0,True
0379_01,Earth,False,G,63,P,TRAPPIST-1e,31.0,False,Brita Moodson,953.0,1,True
0380_01,Europa,True,,,,55 Cancri e,26.0,False,Zinopus Fuelddid,0.0,0,True
0381_01,Europa,True,B,16,P,55 Cancri e,18.0,False,Mesatan Mosteraked,0.0,0,True
0381_02,Europa,True,B,16,P,55 Cancri e,38.0,False,Aston Mosteraked,0.0,0,True
0382_01,,False,G,64,P,,23.0,False,Blanie Floydendley,720.0,1,False
0383_01,Earth,False,G,55,S,TRAPPIST-1e,28.0,False,Phia Wagnerray,4688.0,1,False
0383_02,Earth,True,G,55,S,PSO J318.5-22,34.0,False,Evane Wagnerray,0.0,0,False
0384_01,Earth,False,G,56,S,55 Cancri e,0.0,False,Cliney Simpsonks,0.0,0,True
0384_02,Earth,False,G,56,S,TRAPPIST-1e,14.0,False,Ellard Simpsonks,909.0,1,True
0385_01,Earth,False,G,65,P,TRAPPIST-1e,23.0,False,Tanley Klinson,888.0,1,False
0387_01,Earth,True,G,66,P,TRAPPIST-1e,49.0,False,Verek Merce,0.0,0,False
0388_01,Earth,True,G,57,S,TRAPPIST-1e,14.0,False,Fanna Sullones,0.0,0,False
0389_01,Earth,False,E,23,P,TRAPPIST-1e,18.0,False,Elanda Savaraldez,791.0,1,False
0391_01,Europa,False,C,9,P,PSO J318.5-22,27.0,True,Dabik Cowsearney,6784.0,1,True
0392_01,Earth,False,E,24,P,TRAPPIST-1e,48.0,False,Ward Carreralend,1619.0,1,False
0395_01,Europa,False,B,17,P,55 Cancri e,31.0,True,Meropus Hervel,25400.0,1,False
0395_02,Europa,False,B,17,P,55 Cancri e,61.0,False,Hadyon Hervel,4445.0,1,False
0396_01,Earth,True,G,59,S,TRAPPIST-1e,18.0,False,Brinez Robins,0.0,0,True
0397_01,Mars,True,F,69,S,TRAPPIST-1e,45.0,False,Graw Mepie,0.0,0,True
0398_01,Mars,False,D,13,S,TRAPPIST-1e,22.0,False,Wales Tité,6498.0,1,False
0401_01,Mars,False,D,14,S,TRAPPIST-1e,30.0,True,Luse Pimne,1056.0,1,False
0401_02,Mars,False,D,14,S,TRAPPIST-1e,30.0,False,Parney Pimne,1783.0,1,False
0402_01,,True,D,15,S,55 Cancri e,32.0,True,Teron Sageng,0.0,0,True
0403_01,Mars,False,D,13,P,TRAPPIST-1e,43.0,True,Push Wate,1251.0,1,True
0405_01,Earth,False,F,89,P,55 Cancri e,17.0,False,Denis Flowensley,494.0,1,False
0407_01,Earth,False,G,69,P,TRAPPIST-1e,23.0,False,Dandy Mirez,1720.0,1,False
0407_02,Earth,False,F,90,P,TRAPPIST-1e,20.0,False,Luzel Mirez,693.0,1,False
0407_03,Earth,True,G,69,P,TRAPPIST-1e,39.0,False,Dennya Mirez,0.0,0,False
0408_01,Mars,False,E,25,P,TRAPPIST-1e,35.0,False,Cus Ble,1299.0,1,False
0409_01,Mars,False,F,71,S,TRAPPIST-1e,31.0,False,Mats Iccle,1118.0,1,False
0410_01,Earth,False,F,72,S,55 Cancri e,21.0,False,Tyrona Roachoanand,717.0,1,False
0411_01,Earth,False,F,91,P,TRAPPIST-1e,16.0,False,Benny Rushorney,932.0,1,False
0412_01,Europa,False,C,11,P,TRAPPIST-1e,60.0,False,Baton Quelfly,14744.0,1,True
0413_01,Earth,False,F,92,P,TRAPPIST-1e,18.0,False,Elina Steinardson,569.0,1,False
0415_01,Earth,True,G,60,S,TRAPPIST-1e,42.0,False,Iney Pierry,0.0,0,False
0417_01,Europa,True,B,18,P,55 Cancri e,68.0,False,Lesatik Poicaptic,0.0,0,True
0417_02,Europa,False,B,18,P,55 Cancri e,22.0,False,Mirark Unhearfus,7878.0,1,False
0417_03,Europa,True,B,18,P,TRAPPIST-1e,59.0,False,Enifik Unhearfus,0.0,0,True
0423_01,Europa,False,B,19,P,TRAPPIST-1e,,False,Syrmark Pumbody,3662.0,1,True
0425_01,Mars,False,F,96,P,TRAPPIST-1e,37.0,False,Blesh Fiha,1157.0,1,False
0425_02,Mars,True,F,96,P,TRAPPIST-1e,3.0,False,Cowns Fiha,0.0,0,True
0425_03,Mars,True,F,96,P,TRAPPIST-1e,31.0,False,Ree Fiha,0.0,0,True
0427_01,Europa,False,E,26,P,TRAPPIST-1e,31.0,False,Algor Efulows,8956.0,1,True
0428_01,Europa,False,C,16,S,TRAPPIST-1e,29.0,False,Chargin Chocaters,7972.0,1,True
0429_01,Europa,False,A,5,S,55 Cancri e,20.0,False,Aino Ineysive,10345.0,1,True
0429_02,Europa,True,A,5,S,55 Cancri e,46.0,False,Taurak Ineysive,0.0,0,True
0430_01,Earth,False,F,75,S,TRAPPIST-1e,29.0,False,Eliana Jorden,1042.0,1,True
0431_01,Mars,True,F,97,P,TRAPPIST-1e,43.0,False,Fronch Melto,0.0,0,True
0432_01,Mars,False,F,76,S,TRAPPIST-1e,17.0,False,Caper Knike,1493.0,1,False
0433_01,Europa,,B,20,P,55 Cancri e,27.0,False,Hekark Mormonized,0.0,0,True
0433_02,Europa,False,B,20,P,TRAPPIST-1e,47.0,False,Naosura Mormonized,7513.0,1,False
0434_01,Mars,True,F,77,S,TRAPPIST-1e,45.0,False,Row Pread,0.0,0,True
0435_01,Earth,True,G,62,S,TRAPPIST-1e,17.0,False,Allie Willynnedy,0.0,0,True
0436_01,Earth,False,G,63,S,55 Cancri e,10.0,False,Sallyl Hodes,0.0,0,True
0436_02,Earth,False,G,63,S,PSO J318.5-22,56.0,False,Lilace Hodes,679.0,1,False
0437_01,Earth,False,F,78,S,TRAPPIST-1e,39.0,False,Lynnee Oneiles,871.0,1,False
0437_02,Earth,False,F,78,S,PSO J318.5-22,40.0,False,Debora Oneiles,873.0,1,False
0438_01,Europa,True,B,13,S,TRAPPIST-1e,40.0,False,Dyonon Diateous,0.0,0,True
0439_01,Europa,False,C,13,P,55 Cancri e,34.0,False,Izarino Unciate,7674.0,1,False
0441_01,Earth,False,F,79,S,55 Cancri e,32.0,False,Loree Hahnstonsen,722.0,1,False
0442_01,Earth,False,F,98,P,TRAPPIST-1e,35.0,False,Elica Armstromez,1050.0,1,False
0444_01,Mars,False,D,15,P,TRAPPIST-1e,32.0,True,Camonk Curte,3015.0,1,False
0444_02,,False,F,99,P,TRAPPIST-1e,26.0,True,Colal Curte,2005.0,1,False
0445_01,Earth,False,F,80,S,TRAPPIST-1e,25.0,False,Loria Marshopper,2175.0,1,False
0445_02,,False,E,25,S,TRAPPIST-1e,26.0,False,Rice Marshopper,792.0,1,False
0446_01,Europa,True,B,21,P,55 Cancri e,22.0,False,Hadira Singmage,0.0,0,True
0447_01,Earth,False,F,81,S,TRAPPIST-1e,22.0,False,Ferry Mcclayton,804.0,1,True
0448_01,Earth,False,E,27,P,TRAPPIST-1e,24.0,False,Elara Hoppernardy,789.0,1,False
0448_02,Earth,True,G,71,P,PSO J318.5-22,32.0,False,,0.0,0,True
0449_01,Earth,True,G,64,S,TRAPPIST-1e,11.0,False,Nathy Moongton,0.0,0,True
0452_01,Mars,True,E,26,S,TRAPPIST-1e,22.0,False,Swafox Ecart,0.0,0,True
0453_01,Europa,True,B,14,S,TRAPPIST-1e,19.0,False,Aldun Taptiritty,0.0,0,True
0453_02,Europa,True,,,,55 Cancri e,34.0,False,Minopus Taptiritty,0.0,0,True
0453_03,Europa,True,B,14,S,TRAPPIST-1e,74.0,False,Wezena Taptiritty,0.0,0,True
0454_01,Europa,,B,15,S,55 Cancri e,28.0,True,Tabius Geoconne,5043.0,1,True
0454_02,Europa,True,B,15,S,TRAPPIST-1e,42.0,False,Etair Fushausive,0.0,0,True
0454_03,Europa,True,B,15,S,TRAPPIST-1e,43.0,False,Hallux Geoconne,0.0,0,True
0456_01,Earth,False,F,83,S,TRAPPIST-1e,55.0,False,Lulah Hinetthews,715.0,1,False
0457_01,Earth,False,G,72,P,PSO J318.5-22,19.0,False,Leonyl Poperez,773.0,1,True
0457_02,Earth,True,G,72,P,TRAPPIST-1e,6.0,False,Sallyl Poperez,0.0,0,False
0457_03,Earth,False,G,72,P,TRAPPIST-1e,7.0,False,Joela Poperez,0.0,0,False
0458_01,Europa,True,D,16,S,55 Cancri e,28.0,False,Zanin Bedectical,0.0,0,True
0459_01,Earth,False,F,84,S,TRAPPIST-1e,15.0,False,Hardy Nichoan,2217.0,1,False
0460_01,Earth,True,G,65,S,PSO J318.5-22,24.0,False,Shawne Jenningley,0.0,0,True
0461_01,Earth,False,E,27,S,PSO J318.5-22,31.0,False,Shany Yorkland,869.0,1,True
0461_02,Earth,False,F,85,S,TRAPPIST-1e,22.0,False,Warry Yorkland,884.0,1,True
0461_03,Earth,False,G,66,S,55 Cancri e,1.0,False,Len Yorkland,0.0,0,True
0462_01,Earth,True,G,67,S,,50.0,False,Ronia Sosanturney,0.0,0,False
0463_01,Mars,False,F,100,P,TRAPPIST-1e,34.0,False,Grats Staf,1157.0,1,False
0463_02,Mars,False,F,100,P,TRAPPIST-1e,14.0,False,Flamal Staf,1861.0,1,False
0465_01,Earth,False,E,28,P,TRAPPIST-1e,19.0,False,Deandy Chaellerty,1620.0,1,False
0465_02,Earth,False,E,28,P,TRAPPIST-1e,,False,Kyley Chaellerty,826.0,1,True
0466_01,Earth,False,F,101,P,TRAPPIST-1e,36.0,False,Aude Beachez,865.0,1,False
0468_01,Earth,True,,,,TRAPPIST-1e,34.0,False,Haryn Wynneyerson,0.0,0,False
0470_01,Mars,True,F,86,S,55 Cancri e,25.0,False,Aptal Binie,0.0,0,True
0470_02,,True,F,86,S,TRAPPIST-1e,36.0,False,Jurs Binie,0.0,0,True
0471_01,Europa,False,B,22,P,TRAPPIST-1e,16.0,False,Astab Fuelisent,5400.0,1,False
0471_02,Europa,False,B,22,P,55 Cancri e,30.0,False,Izarino Fuelisent,7976.0,1,True
0472_01,Earth,False,F,87,S,PSO J318.5-22,37.0,False,Stene Solinez,862.0,1,False
0474_01,Earth,True,G,69,S,55 Cancri e,15.0,False,Nicey Chardst,0.0,0,True
0475_01,Earth,False,E,29,P,TRAPPIST-1e,36.0,False,Danie Gilesonston,990.0,1,False
0476_01,Mars,False,F,103,P,PSO J318.5-22,27.0,False,Coves Chiff,295.0,1,False
0476_02,Mars,True,F,103,P,TRAPPIST-1e,27.0,False,Book Chiff,0.0,0,True
0476_03,Mars,True,F,103,P,TRAPPIST-1e,12.0,False,Beah Chiff,0.0,0,True
0477_01,Earth,False,E,30,P,TRAPPIST-1e,22.0,False,Benny Moongton,1624.0,1,False
0480_01,Earth,False,G,74,P,TRAPPIST-1e,27.0,False,Chrisa Mcdanield,332.0,1,False
0481_01,Earth,True,G,70,S,TRAPPIST-1e,13.0,False,Gera Peckerson,0.0,0,True
0482_01,Earth,False,E,28,S,TRAPPIST-1e,27.0,False,Anny Mallerez,788.0,1,False
0482_02,Earth,False,F,88,S,TRAPPIST-1e,28.0,False,Isaacy Mallerez,629.0,1,False
0485_01,Europa,False,B,17,S,55 Cancri e,21.0,False,Furudah Unloweedic,3436.0,1,False
0487_01,Europa,,C,19,S,TRAPPIST-1e,39.0,False,Sadirak Obeaded,6527.0,1,False
0488_01,Earth,True,G,76,P,PSO J318.5-22,28.0,False,Chery Vantonson,0.0,0,False
0490_01,Earth,True,G,71,S,TRAPPIST-1e,14.0,False,Hanne Kirklander,0.0,0,True
0498_01,Europa,True,,,,55 Cancri e,27.0,False,Batomam Preent,0.0,0,True
0498_02,Europa,True,B,18,S,55 Cancri e,46.0,False,Kastrak Preent,0.0,0,True
0499_01,Mars,True,F,89,S,55 Cancri e,27.0,False,Eclass Meake,0.0,0,True
0499_02,Mars,False,E,29,S,TRAPPIST-1e,21.0,False,Yogark Meake,0.0,0,False
0500_01,Mars,False,D,19,P,55 Cancri e,21.0,False,Ots Cakie,2344.0,1,True
0501_01,Europa,False,E,32,P,TRAPPIST-1e,42.0,False,Hadirk Spedlybood,2377.0,1,False
0502_01,Mars,False,,,,TRAPPIST-1e,22.0,False,Pigars Swell,1298.0,1,False
0503_01,Mars,False,F,90,S,TRAPPIST-1e,10.0,False,Gal Fone,0.0,0,True
0503_02,Mars,False,F,90,S,TRAPPIST-1e,43.0,False,Torms Fone,1897.0,1,False
0503_03,Mars,False,E,31,S,TRAPPIST-1e,42.0,False,Pios Fone,1297.0,1,False
0504_01,Europa,True,B,19,S,55 Cancri e,18.0,False,Thabius Unpasine,0.0,0,True
0504_02,Europa,True,B,19,S,55 Cancri e,54.0,False,Mirfar Unpasine,0.0,0,True
0504_03,Europa,True,B,19,S,,24.0,False,Sterops Unpasine,0.0,0,True
0504_04,Europa,False,B,19,S,TRAPPIST-1e,64.0,False,Tauria Unpasine,2901.0,1,False
0504_05,Europa,True,B,19,S,55 Cancri e,18.0,False,Azharga Unpasine,0.0,0,True
0504_06,,True,B,19,S,55 Cancri e,53.0,False,Alheneb Unpasine,0.0,0,True
0506_01,Mars,True,F,91,S,TRAPPIST-1e,23.0,False,Kad Backe,0.0,0,True
0507_01,Earth,False,G,74,S,TRAPPIST-1e,39.0,False,Kylen Mccarry,0.0,0,True
0510_01,Europa,False,C,16,P,TRAPPIST-1e,59.0,False,Astrark Sinecthex,16844.0,1,True
0512_01,Europa,False,D,18,S,55 Cancri e,32.0,False,Sadirak Nateansive,5936.0,1,True
0512_02,Europa,True,D,18,S,TRAPPIST-1e,55.0,False,Ankalik Nateansive,0.0,0,True
0513_01,Earth,True,G,78,P,PSO J318.5-22,21.0,False,Rayley Blandez,0.0,0,True
0515_01,Europa,True,B,20,S,TRAPPIST-1e,50.0,False,Alramix Swinvul,0.0,0,True
0516_01,Europa,False,A,6,S,55 Cancri e,55.0,False,Vindem Eneurordry,5022.0,1,False
0517_01,Earth,False,F,109,P,TRAPPIST-1e,,False,Jandy Kimons,1521.0,1,False
0518_01,,True,F,92,S,TRAPPIST-1e,35.0,False,Soyos Parta,0.0,0,True
0519_01,Earth,True,G,77,S,TRAPPIST-1e,,False,Ryany Farleyatton,0.0,0,True
0520_01,Earth,False,G,78,S,TRAPPIST-1e,55.0,False,Bel Mcguirez,62.0,1,False
0521_01,Earth,False,E,32,S,TRAPPIST-1e,23.0,False,Hery Hornettoney,302.0,1,True
0522_01,Earth,False,E,33,P,TRAPPIST-1e,42.0,False,Glenry Parklaney,906.0,1,False
0523_01,Earth,False,E,33,S,TRAPPIST-1e,35.0,False,Helley Joyneidez,2505.0,1,True
0525_01,Earth,True,,,,TRAPPIST-1e,47.0,False,Wenise Mirezavis,0.0,0,True
0527_01,Mars,False,F,93,S,55 Cancri e,,False,Supce Stité,1190.0,1,False
0527_02,Mars,True,F,93,S,TRAPPIST-1e,34.0,False,Llat Stité,0.0,0,True
0528_01,Europa,False,C,17,P,TRAPPIST-1e,46.0,False,Alasmon Stiven,11141.0,1,False
0529_01,Earth,True,G,81,P,PSO J318.5-22,26.0,False,Ericia Sellahaney,0.0,0,False
0531_01,Earth,True,G,82,P,55 Cancri e,1.0,False,Estine Alentonway,0.0,0,False
0531_02,Earth,True,G,82,P,55 Cancri e,,False,Darley Alentonway,0.0,0,True
0533_01,Mars,False,D,21,P,TRAPPIST-1e,33.0,False,Tops Stike,961.0,1,False
0534_01,Europa,False,B,23,P,TRAPPIST-1e,34.0,False,Asellux Parbage,8476.0,1,False
0534_02,Europa,False,B,23,P,TRAPPIST-1e,49.0,False,Weia Parbage,5863.0,1,False
0537_01,Earth,False,G,83,P,TRAPPIST-1e,22.0,False,Kylen Staffersby,677.0,1,False
0538_01,Earth,False,F,110,P,TRAPPIST-1e,28.0,False,Walla Swanardy,1078.0,1,True
0539_01,Europa,True,C,18,P,TRAPPIST-1e,,False,Tard Nalanet,0.0,0,True
0539_02,Europa,True,C,18,P,55 Cancri e,36.0,False,Achyon Nalanet,0.0,0,True
0539_03,,True,C,18,P,55 Cancri e,30.0,False,Alderak Nalanet,0.0,0,True
0539_04,Europa,True,C,18,P,TRAPPIST-1e,49.0,False,Betenif Nalanet,0.0,0,True
0539_05,Europa,False,C,18,P,TRAPPIST-1e,38.0,False,Mardyon Nalanet,7268.0,1,False
0540_01,Mars,True,F,95,S,TRAPPIST-1e,31.0,False,Jell Conie,0.0,0,True
0540_02,,False,F,95,S,TRAPPIST-1e,17.0,False,Rantax Conie,1532.0,1,False
0542_01,Earth,False,G,84,P,TRAPPIST-1e,26.0,False,Landa Ments,887.0,1,False
0545_01,Earth,False,F,111,P,TRAPPIST-1e,23.0,False,Kaye Sextones,740.0,1,False
0546_01,Earth,False,F,96,S,55 Cancri e,24.0,False,Shawne Stenson,2459.0,1,False
0547_01,Earth,False,F,97,S,TRAPPIST-1e,23.0,False,Trick Weavesend,865.0,1,False
0548_01,Earth,False,E,36,S,TRAPPIST-1e,24.0,False,Kariel Webstes,791.0,1,True
0549_01,Mars,False,D,19,S,PSO J318.5-22,32.0,False,Warets Watte,919.0,1,True
0549_02,Mars,True,F,98,S,TRAPPIST-1e,43.0,False,Guans Watte,0.0,0,True
0550_01,Earth,False,F,99,S,TRAPPIST-1e,23.0,False,Maen Cleminglas,787.0,1,True
0551_01,Earth,False,G,80,S,TRAPPIST-1e,42.0,False,Stene Bradlerson,849.0,1,False
0552_01,Europa,True,C,21,S,55 Cancri e,29.0,False,Minkab Brathful,0.0,0,True
0553_01,Europa,True,C,19,P,TRAPPIST-1e,40.0,False,Tope Valindle,0.0,0,True
0553_02,Europa,False,C,19,P,TRAPPIST-1e,37.0,False,Gluinol Valindle,7270.0,1,True
0555_01,Europa,True,C,20,P,55 Cancri e,61.0,False,Alraixa Graciansus,0.0,0,True
0555_02,Europa,False,C,20,P,TRAPPIST-1e,33.0,False,Alhain Graciansus,2691.0,1,False
0556_01,Earth,False,F,100,S,TRAPPIST-1e,19.0,False,Jilla Rames,1448.0,1,True
0559_01,Earth,False,F,102,S,PSO J318.5-22,21.0,False,Margia Harmond,671.0,1,False
0560_01,Earth,False,G,81,S,TRAPPIST-1e,4.0,False,Anniey Hortez,0.0,0,False
0560_02,Earth,False,G,81,S,PSO J318.5-22,12.0,False,Tonyn Hortez,0.0,0,True
0560_03,,False,F,103,S,TRAPPIST-1e,44.0,False,Annah Josey,1839.0,1,True
0561_01,Earth,False,G,82,S,TRAPPIST-1e,22.0,False,Jessa Flemaney,774.0,1,False
0563_01,Mars,False,F,114,P,55 Cancri e,33.0,False,Hamsp Petie,1905.0,1,False
0564_01,Europa,True,B,24,P,55 Cancri e,32.0,False,Bath Dinsprody,0.0,0,True
0564_02,Europa,True,B,24,P,TRAPPIST-1e,28.0,False,Taura Dinsprody,0.0,0,True
0564_03,Europa,False,B,24,P,,28.0,False,Aldibi Dinsprody,5461.0,1,False
0565_01,Mars,False,F,115,P,TRAPPIST-1e,31.0,False,Cines Ble,1309.0,1,False
0566_01,Mars,True,E,37,S,TRAPPIST-1e,13.0,False,Muls Mish,0.0,0,True
0567_01,Earth,True,G,83,S,TRAPPIST-1e,14.0,False,Jeron Munozanson,0.0,0,True
0568_01,Europa,,D,20,S,TRAPPIST-1e,33.0,False,Enibik Baciffhaut,1946.0,1,False
0568_02,Europa,True,D,20,S,55 Cancri e,,False,Pentard Baciffhaut,0.0,0,True
0569_01,Earth,False,F,116,P,TRAPPIST-1e,23.0,False,Tin Merce,644.0,1,True
0570_01,Europa,False,C,22,S,TRAPPIST-1e,36.0,True,Chard Tramsor,6634.0,1,True
0571_01,Europa,True,C,21,P,55 Cancri e,22.0,False,Branev Ousious,0.0,0,True
0571_02,Europa,True,C,21,P,TRAPPIST-1e,19.0,False,Alchium Ousious,0.0,0,False
0571_03,Europa,True,C,21,P,TRAPPIST-1e,42.0,False,Bahoton Ousious,0.0,0,True
0571_04,Europa,True,C,21,P,,30.0,False,Izark Hednigic,0.0,0,True
0571_05,Europa,True,C,21,P,55 Cancri e,16.0,False,Polam Ousious,0.0,0,True
0571_06,Europa,False,C,21,P,TRAPPIST-1e,55.0,False,Hasich Ousious,4924.0,1,False
0571_07,Europa,True,C,21,P,TRAPPIST-1e,55.0,False,Isoton Ousious,0.0,0,True
0572_01,Earth,False,F,105,S,TRAPPIST-1e,19.0,False,Lesley Lamberguson,2786.0,1,False
0573_01,Earth,False,F,117,P,TRAPPIST-1e,,False,Deandy Dickley,902.0,1,False
0575_01,Europa,True,E,34,P,TRAPPIST-1e,18.0,False,Minoton Bootty,0.0,0,True
0576_01,Earth,False,F,107,S,,21.0,False,Melice Herry,735.0,1,False
0577_01,Earth,False,G,86,P,TRAPPIST-1e,65.0,False,Gwendy Holson,626.0,1,False
0579_01,Earth,False,F,108,S,TRAPPIST-1e,55.0,False,Greggy Trankliney,880.0,1,True
0579_02,Earth,False,G,85,S,TRAPPIST-1e,50.0,False,Scotty Trankliney,233.0,1,False
0580_01,Earth,True,G,87,P,TRAPPIST-1e,49.0,False,Guye Wagnerray,0.0,0,True
0581_01,Earth,False,E,38,S,TRAPPIST-1e,22.0,False,Chael Woodgezalez,788.0,1,False
0582_01,Mars,True,F,118,P,TRAPPIST-1e,33.0,False,Dicks Chort,0.0,0,True
